title,image_urls,price
"For sale  family house 233 m², land 235 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KB/Xc2BwOj.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/PR8Z99.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K7/H0FFMh.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/QHWZ98.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/KLPZ92.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/McEaNF.jpeg?fl=res,400,300,3|shr,,20|jpg,90",40253000
"For sale  family house 138 m², land 1 125 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/SdAJuA.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/kdZJ7P.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/pPbJuB.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/7WqKEf.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jt/s9gKHk.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jt/EGpKHl.jpeg?fl=res,400,300,3|shr,,20|jpg,90",16642000
"For sale  villas 503 m², land 755 m²","https://d18-a.sdn.cz/d_18/c_img_QI_Jm/xnGCE4.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Js/R7gBWP.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Km/NdIBpyw.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Js/SoTBWQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jr/3epbLa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Km/EIQBpyx.jpeg?fl=res,400,300,3|shr,,20|jpg,90",79119000
"For sale  family house 503 m², land 755 m²","https://d18-a.sdn.cz/d_18/c_img_QR_MJ/bCDWqm.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_J8/ZTJbDZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lm/V7LBSvJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_J8/L22bDa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LG/s2XaZx.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jm/HBHCFc.jpeg?fl=res,400,300,3|shr,,20|jpg,90",79119000
"For sale  family house 224 m², land 423 m²","https://d18-a.sdn.cz/d_18/c_img_QP_LH/QTl89x.jpeg?fl=rot,270,0|res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MK/xMG9C2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/pOq83U.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/5bk83V.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/j8m83s.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ko/FQj9HG.jpeg?fl=rot,270,0|res,400,300,3|shr,,20|jpg,90",12145000
"For sale  huts 22 m², land 288 m²","https://d18-a.sdn.cz/d_18/c_img_gS_0/tWpMBL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/K8sMAo.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/BovHuJ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/OHLVUw.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/hhIMAp.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/RhNMAq.jpeg?fl=res,400,300,3|shr,,20|jpg,90",3303000
"For sale  family house 272 m², land 587 m²","https://d18-a.sdn.cz/d_18/c_img_QL_J7/HaJWiV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ll/Z9KDcz.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Kk/N7QB9x.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Kk/g7QB9T.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K5/lJiPS5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jq/z68CCjO.jpeg?fl=res,400,300,3|shr,,20|jpg,90",48443000
"For sale  family house 277 m², land 197 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KG/IBZe9D.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/rpUe92.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/Jbve93.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gV_2/HKbQvd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/Apse7A.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/KDzQuY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",21500000
"For sale  family house 451 m², land 451 m²","https://d18-a.sdn.cz/d_18/c_img_gX_0/wDMTcl.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gR_0/GEhTcl.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/dLdTcm.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/Wu4TZL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/LayTcn.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/5hxTix.jpeg?fl=res,400,300,3|shr,,20|jpg,90",20681000
"For sale  huts 99 m², land 374 m²","https://d18-a.sdn.cz/d_18/c_img_gS_0/3dNKh3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jw/5d8S5m.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/pERKk8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/YtBKgE.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/WI3KgF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/0wEKcy.jpeg?fl=res,400,300,3|shr,,20|jpg,90",6246000
"For sale  family house 297 m², land 1 108 m²","https://d18-a.sdn.cz/d_18/c_img_QL_KA/2RWvrc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/xnjvTU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/8IHvb3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/jWpvdY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/efVvrd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jt/dXCvx3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",27067000
"For sale  family house 180 m², land 453 m²","https://d18-a.sdn.cz/d_18/c_img_QQ_LZ/Wdxkms.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_Kx/vi1B46b.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_KW/qT6Bd82.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_KW/6khBd83.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jh/wLsBLZ0.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_Jy/977BLEL.jpeg?fl=res,400,300,3|shr,,20|jpg,90",20681000
"Auction  family house 176 m², land 416 m²","https://d18-a.sdn.cz/d_18/c_img_QP_LN/HPLPIz.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MN/7EybZv.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/NU6OfA.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/GYPOiQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/C0rbe8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jx/RsKGt.jpeg?fl=res,400,300,3|shr,,20|jpg,90",15435000
"For sale  family house 194 m², land 406 m²","https://d18-a.sdn.cz/d_18/c_img_QP_LI/ffYk6J.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LI/k6Pk6K.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K8/ug7lER.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/uaQlBC.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K8/x3xlEQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/mdklSm.jpeg?fl=res,400,300,3|shr,,20|jpg,90",18877000
"For sale  family house 108 m², land 376 m²","https://d18-a.sdn.cz/d_18/c_img_gR_0/8i6OpC.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/2pqOoe.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jr/cT8CeA.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jx/6XnN8.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/mGbOs1.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/kzdOk8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",21500000
"For sale  family house 124 m², land 824 m²","https://d18-a.sdn.cz/d_18/c_img_QP_K7/cXPBIj0.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jn/ezbBalK.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K1/vhuCCEL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Kc/RAoBamv.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_J5/ysq6Ys.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_K7/nIEBIj3.jpeg?fl=res,400,300,3|shr,,20|jpg,90",28455000
"For sale  family house 263 m², land 929 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KD/AHHBzuV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LH/0vTBzdG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/fMQBzj5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MK/4H5BzuG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LH/utdBzdH.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ko/w7cBzxY.jpeg?fl=res,400,300,3|shr,,20|jpg,90",19002000
"For sale  multi-gen house 284 m², land 229 m²","https://d18-a.sdn.cz/d_18/c_img_gQ_0/rnVLaQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/1ncLjI.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jw/cJ1UaV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jq/rsdUY3.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ks/DApUhL.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/rxeHC8.jpeg?fl=res,400,300,3|shr,,20|jpg,90",40114000
"For sale  family house 212 m², land 266 m²","https://d18-a.sdn.cz/d_18/c_img_QP_LK/t5VmF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/Tap07H.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/5CFYE5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/MEnYAi.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lq/rIDX9k.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KA/tloYNG.jpeg?fl=res,400,300,3|shr,,20|jpg,90",28118000
"For sale  family house 212 m², land 329 m²","https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/HN0BI22.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/M7lBI7Y.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jn/jFOBI54.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jn/i24BI5a.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MK/jYWBI6w.jpeg?fl=res,400,300,3|shr,,20|jpg,90",27307000
"For sale  family house 277 m², land 729 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KD/cnsBPdY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/RoPBPa2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ko/6kuBPmD.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jn/MdxBPd4.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/HbbBPbX.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LH/qIpBPYA.jpeg?fl=res,400,300,3|shr,,20|jpg,90",43904000
"For sale  family house 265 m², land 467 m²","https://d18-a.sdn.cz/d_18/c_img_QP_LH/UZFBPWZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/Zw7BPZd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Js/XDmBPlU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/agGBPaK.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Js/d3cBPlz.jpeg?fl=res,400,300,3|shr,,20|jpg,90",38726000
"For sale  family house 192 m², land 393 m²","https://d18-a.sdn.cz/d_18/c_img_QL_KA/6Dq1Nm.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/UR80ym.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jt/Mvl1QP.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jt/Vgt1QZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LK/c1Qlf.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Ju/Y9X0yZ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",29875000
"For sale  family house 212 m², land 325 m²","https://d18-a.sdn.cz/d_18/c_img_QI_Jo/uj504x.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/MRs04v.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KE/x2800T.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/N7z04w.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jo/hnV05I.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_ML/BCl08F.jpeg?fl=res,400,300,3|shr,,20|jpg,90",28591000
"For sale  family house 266 m², land 188 m²","https://d18-a.sdn.cz/d_18/c_img_gW_z/aJFKUV.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/4ddKOM.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/UzJKMi.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/SutKUT.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/i15KMl.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gW_z/QdDKUW.jpeg?fl=res,400,300,3|shr,,20|jpg,90",34284000
"For sale  family house 266 m², land 129 m²","https://d18-a.sdn.cz/d_18/c_img_gY_z/UaqKXG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/Wy8KQm.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/vTYKUg.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gZ_0/T9cKPM.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/cnNKUf.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/rr1KQn.jpeg?fl=res,400,300,3|shr,,20|jpg,90",32411000
"For sale  family house 202 m², land 422 m²","https://d18-a.sdn.cz/d_18/c_img_gT_3/eqnLI6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jw/pTWUIG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gY_z/KuvLUp.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gU_z/VmYLVQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/sF6UWA.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/qVsLQ7.jpeg?fl=res,400,300,3|shr,,20|jpg,90",27747000
"For sale  family house 194 m², land 228 m²","https://d18-a.sdn.cz/d_18/c_img_QR_MN/BJCUVs.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/ofSLIy.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_LA/o7QULP.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jw/oZZUH7.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gQ_0/Kw3LLp.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KG/cMIUSz.jpeg?fl=res,400,300,3|shr,,20|jpg,90",25331000
"For sale  family house 302 m², land 300 m²","https://d18-a.sdn.cz/d_18/c_img_QR_MK/brqBJ30.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LH/FR0BJ12.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/rnjBJ4X.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K7/2rtBJ3a.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jn/L1GBJ3j.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jt/t61BJ1s.jpeg?fl=res,400,300,3|shr,,20|jpg,90",29961000
"For sale  family house 185 m², land 414 m²","https://d18-a.sdn.cz/d_18/c_img_gQ_0/KHCRGM.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LN/z2qTIE.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LN/JmYTIF.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LN/VpNTIG.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MN/wJxfXd.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_KC/ktEfb2.jpeg?fl=res,400,300,3|shr,,20|jpg,90",13816000
"For sale  villas 626 m², land 986 m²","https://d18-a.sdn.cz/d_18/c_img_QM_Km/W5oBfG1.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MJ/F4cL7z.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QJ_Jr/xDkB6xu.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K6/b0OJYU.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MJ/a4SL70.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jl/LeNB7aT.jpeg?fl=res,400,300,3|shr,,20|jpg,90",39687000
"For sale  family house 170 m², land 494 m²","https://d18-a.sdn.cz/d_18/c_img_gS_0/XiVLTR.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/7WaLTY.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gT_3/ktyLLQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90",20819000
"For sale  family house 138 m², land 814 m²","https://d18-a.sdn.cz/d_18/c_img_QL_J9/fHRL2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QI_Jn/skFI6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K7/NZ6NQ.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QR_MK/ObGPO.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Lp/qknO5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QP_LH/zxLNs.jpeg?fl=res,400,300,3|shr,,20|jpg,90",18738000
"For sale  family house 166 m², land 312 m²","https://d18-a.sdn.cz/d_18/c_img_QN_KG/jX4OCX.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QQ_Ls/8pLN7A.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/RF6H1W.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gS_0/yqaH1Y.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_gX_0/yoEH1X.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Jw/Fo5fz.jpeg?fl=res,400,300,3|shr,,20|jpg,90",13741000
"For sale  family house 380 m², land 270 m²","https://d18-a.sdn.cz/d_18/c_img_QR_MK/SfPBgh9.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QK_Js/r7VBgmM.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QM_Ko/C8wBgn2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QN_KD/8VTBghe.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QO_K7/2wNBgep.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://d18-a.sdn.cz/d_18/c_img_QL_J9/TPzBggM.jpeg?fl=res,400,300,3|shr,,20|jpg,90",24318000
